id,created_at,text
1.23313E+18,2/27/2020 20:25,b'Bernie Sanders slams Donald Trump for being non-committal on riots https://t.co/2kU60m3YXI'
,,
1.23311E+18,2/27/2020 19:40,b'SC to consider revisiting \xe2\x80\x98Hindutva\xe2\x80\x99 definition case https://t.co/47dEgpWfO8'
,,
1.23309E+18,2/27/2020 18:00,b'93% increase in UK student visa given to Indians in past year https://t.co/AoeiIxYaYf'
,,
1.23308E+18,2/27/2020 17:40,b'NIA refutes reports claiming Pulwama accused got bail https://t.co/ibZopU161W'
,,
1.23308E+18,2/27/2020 17:40,"b""Desist from commenting on India's internal affairs, New Delhi tells Turkey https://t.co/YmL88FAMJn"""
,,
1.23308E+18,2/27/2020 17:25,b'India to attend signing of landmark peace deal between US and Taliban in Doha on Saturday https://t.co/gvljCl1RXX'
,,
1.23308E+18,2/27/2020 17:25,b'LJP asks BJP to take action against members making hate speeches https://t.co/AdaK9nE7J8'
,,
1.23308E+18,2/27/2020 17:10,"b""Pakistan 'pernicious cradle of terrorism': India at UNHRC https://t.co/JYkNaDca4a"""
,,
1.23308E+18,2/27/2020 17:10,"b""UK's House of Lords debates CAA, expresses concern over impact https://t.co/FEBLztU9Ld"""
,,
1.23307E+18,2/27/2020 17:01,"b""Three social media platforms booked for spreading 'false' info on CAA https://t.co/w5zRA5KqXd"""
,,
1.23307E+18,2/27/2020 17:00,"b'India asks Pakistan to stop support to terrorists, pay attention to welfare of its own people https://t.co/miNkE3i7ZQ'"
,,
1.23307E+18,2/27/2020 17:00,"b'Afghanistan drawdown mustn\xe2\x80\x99t precipitate a crisis, India tells US https://t.co/QizCMprXx0'"
,,
1.23307E+18,2/27/2020 16:41,"b""Mamata to meet Shah; BJP says she's making 'futile attempts' to save scam-tainted TMC leaders https://t.co/5GQx2wibnY"""
,,
1.23307E+18,2/27/2020 16:40,b'Savarkar was an inspiration to millions: Nadda https://t.co/KwRtdGBy3X'
,,
1.23307E+18,2/27/2020 16:40,"b""Develop 'better understanding' before jumping to conclusions: India to UN rights body https://t.co/fCQCNTFBNu"""
,,
1.23307E+18,2/27/2020 16:30,"b""BJP leader deletes tweet saying party may be 'compelled' to play role in US polls https://t.co/qnrcVSOk7e"""
,,
1.23306E+18,2/27/2020 16:01,"b'Case filed against Kapil Mishra in Muzaffarpur court, hearing post Holi https://t.co/vrderTYcVc'"
,,
1.23306E+18,2/27/2020 16:01,b'What Indian professor couple did to bring down body temp on way out of Wuhan https://t.co/X0wWxAvYX6'
,,
1.23306E+18,2/27/2020 16:00,"b'INCB raises concern over illicit cultivation of cannabis in India, its impact on children https://t.co/TlGqPIJoIN'"
,,
1.23306E+18,2/27/2020 16:00,b'Indians emerge as fastest growing nationality for UK student visa applications https://t.co/3gCA6aVYhE'
,,
1.23306E+18,2/27/2020 15:45,b'46 million people watched Namaste Trump event on 180 TV channels: BARC data https://t.co/JCpUcet4KC'
,,
1.23305E+18,2/27/2020 15:30,b'US deal to supply high-tech weapons to India could further destabilise region: Pakistan https://t.co/emoPbO1vcJ'
,,
1.23304E+18,2/27/2020 15:00,b'Coronavirus: India stops Iranian carriers from flying to country temporarily https://t.co/XG2Gxg1Bs4'
,,
1.23304E+18,2/27/2020 14:41,"b""Delhi violence outcome of 'instigation' by opposition leaders, including Sonia Gandhi: BJP https://t.co/L85UUArCY1"""
,,
1.23304E+18,2/27/2020 14:40,b'Modi had cast a spell on me too: Sushilkumar Shinde https://t.co/PchycwRaWE'
,,
