id,created_at,text
1230224675600506886,2020-02-19 20:16:33,b'The best way to handle snow https://t.co/5uXKrzvNfT'
1230217459745116161,2020-02-19 19:47:53,b'American &amp; Japanese People Swap School Lunches https://t.co/m5P6VoKgPH'
1230192589451689984,2020-02-19 18:09:03,b'Knife Restoration Is So Satisfying https://t.co/KzWU5sG9hs'
1230145957679050754,2020-02-19 15:03:45,b'Puff Pastry Decorations 4 Ways https://t.co/FCZ1U8kwc5'
1230101495946895361,2020-02-19 12:07:05,b'DIY Woven Wall Hanging https://t.co/vyua0LN0c9'
1229900100488617986,2020-02-18 22:46:49,b'Soap Cutting Is So Soothing https://t.co/xlZxyAzgCt'
1229874268537835521,2020-02-18 21:04:10,b'5 All-Natural Ways To Deep Clean Your Kitchen https://t.co/0R2eIWDMTo'
1229870095784124416,2020-02-18 20:47:35,b'Architects Build Their Dream House Using Only Toys https://t.co/5y8W7Z0lBl'
1229862526827012098,2020-02-18 20:17:30,b'ice cream melting in reverse is so cool https://t.co/KoQjOfxlz0'
1229855473899274240,2020-02-18 19:49:29,b'People Test Avocado Slicing Gadgets https://t.co/iA5tZA75b1'
1229783130028019712,2020-02-18 15:02:01,b'Road Trip Snack Hacks https://t.co/sGO8Ov4pgZ'
1229738508711014400,2020-02-18 12:04:42,b'8 Things You Can Upcycle Into Planters https://t.co/eVKxftkU3K'
1229467445192208385,2020-02-17 18:07:35,b'6 Unique Homemade Drawer Knobs https://t.co/6W2s0VZ0Ge'
1229421959655632898,2020-02-17 15:06:51,b'Birdhouse Bucket Planter https://t.co/iA3ZT9wxNj'
1229179561805570048,2020-02-16 23:03:39,b'DIY Home Remedies For Sick Kids https://t.co/jLPwofJOKw'
1229104855010234368,2020-02-16 18:06:47,b'7 DIY Household Cleaners https://t.co/HBf7bKqgxe'
1228787239074828289,2020-02-15 21:04:42,b'5 Hacks To Try If Your Phone Is Your Life https://t.co/VV4FNV9cUy'
1228742518394753024,2020-02-15 18:06:59,b'Here Are Some Satisfying Moments With Slime https://t.co/PxTnkumMTt'
1228696935340609536,2020-02-15 15:05:52,b'Minimalist Vs Maximalist Bullet Journal https://t.co/3GOSwGDXL2'
1228651262951948293,2020-02-15 12:04:22,b'Indoor Houseplant Goals https://t.co/5YFLrcn2wq'
1228456350151249926,2020-02-14 23:09:52,"b""This Artwork Is Cosmos-Inspired And It's So Satisfying To Watch https://t.co/KS0hI6W8zV"""
1228426263737577479,2020-02-14 21:10:18,b'I Tried Making A Zero Waste Valentine\xe2\x80\x99s Day Gift Basket For My Mentor https://t.co/YK2w429gt6'
1228379689972092929,2020-02-14 18:05:14,"b""Feed me all the Valentine's candy https://t.co/M242lBhDia"""
1228335271630049284,2020-02-14 15:08:44,b'These cakes are simply gorgeous https://t.co/VY2pU8BN4x'
1228289830607519745,2020-02-14 12:08:10,b'These cookies have a pizza my heart https://t.co/Z07iLbgnnW'
1228094758968582146,2020-02-13 23:13:02,b'Pasta is my love language https://t.co/h1NP6wDsCb'
1228088126297583618,2020-02-13 22:46:40,b'Graffiti Calligraphy Art Is So Mesmerizing https://t.co/R8pWfKc4DD'
1228073168281198592,2020-02-13 21:47:14,b'30 Questions In 3 Minutes with Amber Liu https://t.co/E2lnK9jccA'
1228063211955642375,2020-02-13 21:07:40,b'Dot Art Is Beautiful https://t.co/NkbOzaUliq'
1228057943947595777,2020-02-13 20:46:44,b'Indoor Houseplant Goals https://t.co/RQhQvezGXx'
1228042980717670400,2020-02-13 19:47:17,"b""10 Ways You're Eating McDonalds Wrong https://t.co/Zj1d47PXKR"""
1228027720480804867,2020-02-13 18:46:38,b'homemade pickles recipes https://t.co/UC0DQKnY1g'
1228016977664528384,2020-02-13 18:03:57,b'Creative Ways To Serve Fruit https://t.co/nPsq306OfT'
1228013109908033536,2020-02-13 17:48:35,"b'""To All The Boys: P.S. I Still Love You"" Cast Plays Ship Or Sink https://t.co/wkr4jls24A'"
1227997536851546113,2020-02-13 16:46:42,"b""Valentine's Memes https://t.co/ifsSdpzJnm"""
1227926201840361472,2020-02-13 12:03:14,b'These Pillows Are Actually Made Out Of Marble https://t.co/jjDahSQbXm'
1227710951731929088,2020-02-12 21:47:55,b'Never Have I Ever: Lying Edition https://t.co/hDKBluDJ8K'
1227700306231906307,2020-02-12 21:05:37,b'How To Hand-Knit A Cozy Blanket https://t.co/4wayMmQAWR'
1227695486087389185,2020-02-12 20:46:28,b'Fruit Porn https://t.co/T20Msagj8Y'
1227688687724638209,2020-02-12 20:19:27,b'IKEA Employees Answer Your Questions https://t.co/DXEm9vyXWV'
1227680465831809027,2020-02-12 19:46:46,b'These cakes are simply gorgeous https://t.co/omYR9hqAG3'
1227656075840819200,2020-02-12 18:09:51,b'These Soapy Sponges Are So Relaxing To Watch https://t.co/2fOwqZfIcK'
1227635124604428288,2020-02-12 16:46:36,"b""These Valentine's Day Cookies Are Too Cute https://t.co/mrcyiYBPtz"""
1227564086554173441,2020-02-12 12:04:19,b'Chip Bag Meals 4 Ways https://t.co/iloLNM2t4i'
1227385732492406786,2020-02-12 00:15:37,"b""My 5 Favorite Last-Minute Valentine's Day Ideas https://t.co/Gv9Zrb5yaE"""
1227378370255695873,2020-02-11 23:46:21,b'30 Questions in 3 Minutes With Eric Nam https://t.co/zXXWZi7Gll'
1227363312763113473,2020-02-11 22:46:31,b'These Marbled Paper Designs Are So Mesmerizing https://t.co/2v4c7wRsOK'
1227333170602938369,2020-02-11 20:46:45,b'These cupcake designs are mesmerizing! https://t.co/VJWItX5Fib'
1227318430438744064,2020-02-11 19:48:10,b'What Is It Like To Be Deaf? https://t.co/n4I7dVlrNF'
1227302833646600195,2020-02-11 18:46:12,b'These Pillows Are Actually Made Out Of Marble https://t.co/AEOJ0BSdPI'
1227246815826849797,2020-02-11 15:03:36,b'These Desserts Are Almost Too Pretty To Eat https://t.co/PjNqdxWduY'
1227015988182495232,2020-02-10 23:46:23,b'Whisking is mesmerizing https://t.co/NDlGm6wUQT'
1227006713171189760,2020-02-10 23:09:31,b'9 DIY Projects For The Dopest Dorm Room Ever https://t.co/lkar6c1iEt'
1226985859536314374,2020-02-10 21:46:39,b'This Could Be Your Morning Routine https://t.co/yAdJGXrTEP'
1226976234300694533,2020-02-10 21:08:25,"b""Valentine's Day Cookie Decorating To Soothe Your Soul https://t.co/97o2sJjw9R"""
1226970710121340932,2020-02-10 20:46:27,b'These Gardening Timelapses Are Mesmerizing https://t.co/ex3x7x3d3b'
1226930098454044673,2020-02-10 18:05:05,"b""5 Ways To Win Valentine's Day https://t.co/o9V8a3MaNt"""
1226840106729922561,2020-02-10 12:07:29,b'these paintings are stunning https://t.co/7zpWK35Zxz'
1226643556959498240,2020-02-09 23:06:28,b'Must-Know Hacks For Every Traveller https://t.co/iWVDOPCKM3'
1226612779886534656,2020-02-09 21:04:10,b'5 DIY Pillow Ideas https://t.co/YhlT4nf52E'
1226568522731544583,2020-02-09 18:08:19,b'Bring Your Pinterest Board To Life At This DIY Bar https://t.co/jnByq6Z4AV'
1226522706553769985,2020-02-09 15:06:15,b'Volcano Cake https://t.co/ElUqTnRIoe'
1226476771803062273,2020-02-09 12:03:43,b'This Zero-Waste Refill Van Should Be Everywhere https://t.co/YVx1lnnugP'
1226282184002166785,2020-02-08 23:10:30,b'These Digital Drawings Are Amazing To Watch https://t.co/9WMiW7udNp'
1226205052945256449,2020-02-08 18:04:01,b'5 Ways To Save Money In The Kitchen https://t.co/4ty1zZR8ve'
1225888861403910144,2020-02-07 21:07:35,b'These Gardening Timelapses Are Mesmerizing https://t.co/wxUwhC0Wsy'
1225843721108848649,2020-02-07 18:08:12,b'avocado slicing is so satisfying https://t.co/08xmrTdUek'
1225811723531231233,2020-02-07 16:01:04,b'Honey Mustard Chicken Salad https://t.co/D8hTS38nln'
1225766444555735041,2020-02-07 13:01:08,b'Caramel Pretzel Chocolate Chip Cookies https://t.co/2cgw6RWZSh'
1225736271399735296,2020-02-07 11:01:14,b'Deep-Fried Mini Calzones https://t.co/NAl808HdAg'
1225706154501734401,2020-02-07 09:01:34,b'Upside-Down Banana Tart https://t.co/3Xj85bQT8s'
1225675826366009346,2020-02-07 07:01:03,b'Caramel Apple Hand Pies https://t.co/fa6pdaAELz'
1225556913108275206,2020-02-06 23:08:32,b'Oscar-Nominated Macarons For Your Viewing Party https://t.co/xncFiO5yvv'
1225528088823508997,2020-02-06 21:14:00,b'How To Pipe Buttercream Flowers https://t.co/LiGOJlBERO'
1225489279901741056,2020-02-06 18:39:47,"b""4 Easy Valentine's Day Activities https://t.co/ExEYVlL9FK"""
1225489262147244032,2020-02-06 18:39:43,"b""4 Easy Valentine's Day Activities https://t.co/7sz0Sj3IFR"""
1225481021556166658,2020-02-06 18:06:58,b'5 Edible Kitchen Utensils (No Title) https://t.co/YLNAJxJmQJ'
1225461368918331392,2020-02-06 16:48:52,b'6 Ways To Utilize Small Space https://t.co/OMZkp8VUpN'
1225435595322859521,2020-02-06 15:06:28,b'Mango Lemon Body Butter https://t.co/XADvJ3mGnw'
1225166706588422152,2020-02-05 21:18:00,b'$2 Street Food In Japan https://t.co/KhP8dOJAa7'
1225098344466468864,2020-02-05 16:46:21,b'I Am This Bunny https://t.co/C1O9hWjGb0'
1225028094815326209,2020-02-05 12:07:12,b'Wax Sealing Is So Satisfying To Watch https://t.co/eBSLEMrDgm'
1224841635202203648,2020-02-04 23:46:16,b'7 Last-Minute Baking Hacks https://t.co/xRfdehwsoj'
1224827112009408512,2020-02-04 22:48:34,b'Meat Eaters Guess Which Burger Is Vegan https://t.co/3VIqy4kNjH'
1224811400205361156,2020-02-04 21:46:08,b'Wax Sealing Is So Satisfying To Watch https://t.co/heNvapVMC6'
1224803034288529409,2020-02-04 21:12:53,b'5 Easy Kitchen Cleaning Hacks https://t.co/FD7SGiREer'
1224796809115111424,2020-02-04 20:48:09,"b""Dialect Coach Guesses Who's Faking The New York Accent Out Of A Lineup https://t.co/3BOGjWaDav"""
1224781442019921921,2020-02-04 19:47:05,b'Immunity-Boosting Foods https://t.co/ZBdYheuHCq'
1224766607559397379,2020-02-04 18:48:08,b'Cheap vs Expensive Sauce Wars: Ketchup https://t.co/c6l1och3mo'
1224665420210352128,2020-02-04 12:06:04,b'This Custom Shoe Art Is Such A Vibe https://t.co/94ZIeJcPg7'
1224470292166332416,2020-02-03 23:10:41,b'These Colorful Pendulum Paintings Are So Satisfying to Watch https://t.co/0as20N5ALN'
1224464410791632896,2020-02-03 22:47:19,b'How Long Does It Take For These Detectives To Find Waldo? https://t.co/w3UeScI5FX'
1224464358949912576,2020-02-03 22:47:07,b'5 Minutes Of Candlemaking To Soothe Your Soul https://t.co/7umUbMX7Ov'
1224434032621916163,2020-02-03 20:46:36,b'Breathing Techniques For Stress Relief https://t.co/d6RiXSHbYe'
1224420181088272386,2020-02-03 19:51:34,b'Blake Lively Finds Out Which Iconic Blake Lively Character She Is https://t.co/pALtfwlIOu'
1224403669950574593,2020-02-03 18:45:57,b'Rainbow Grilled Chicken Salad https://t.co/dexovZgtRu'
1224393585728151558,2020-02-03 18:05:53,b'6 Simple Stain Removing Hacks https://t.co/O78sj3MUsX'
1224373667859177479,2020-02-03 16:46:44,b'This Guy Features His Encounters With Stray Cats In Japan https://t.co/KqCyrA2XIu'
1224347951713128448,2020-02-03 15:04:33,b'4 Ways To Encourage Kids To Read More https://t.co/X5EHihSG7Z'
1224303254043009024,2020-02-03 12:06:56,b'7 Last-Minute Baking Hacks https://t.co/o294ZvAMhN'
